"","DATE","RENTED_BIKE_COUNT","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","HOLIDAY","Spring","Summer","Autumn","Winter","Holiday","No_Holiday","FUNC_DAY_YES","HOUR0","HOUR1","HOUR2","HOUR3","HOUR4","HOUR5","HOUR6","HOUR7","HOUR8","HOUR9","HOUR10","HOUR11","HOUR12","HOUR13","HOUR14","HOUR15","HOUR16","HOUR17","HOUR18","HOUR19","HOUR20","HOUR21","HOUR22","HOUR23","RENTED_BIKE_COUNT_normalize","TEMPERATURE_normalize","HUMIDITY_normalize","WIND_SPEED_normalize","VISIBILITY_normalize","DEW_POINT_TEMPERATURE_normalize","SOLAR_RADIATION_normalize","RAINFALL_normalize","SNOWFALL_normalize"
"1742","11/02/2018",212,-2.4,28,3,1953,-18.4,2.35,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0596175478065242,-0.0609137055837563,0.285714285714286,0.405405405405405,0.9765,-0.676470588235294,0.667613636363636,0,0
"1743","11/02/2018",191,-2.2,29,4.1,1983,-17.8,1.93,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0537120359955006,-0.0558375634517767,0.295918367346939,0.554054054054054,0.9915,-0.654411764705882,0.548295454545454,0,0
"1744","11/02/2018",181,-2.6,31,2.7,1987,-17.4,1.36,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0508998875140607,-0.065989847715736,0.316326530612245,0.364864864864865,0.9935,-0.639705882352941,0.386363636363636,0,0
"1745","11/02/2018",175,-3.6,36,4.4,2000,-16.5,0.67,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0492125984251969,-0.0913705583756345,0.36734693877551,0.594594594594595,1,-0.606617647058824,0.190340909090909,0,0
"1746","11/02/2018",198,-4.2,47,2.7,2000,-13.8,0.31,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0556805399325084,-0.106598984771574,0.479591836734694,0.364864864864865,1,-0.507352941176471,0.0880681818181818,0,0
"1747","11/02/2018",150,-4.6,56,3.6,2000,-12,0.09,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0421822272215973,-0.116751269035533,0.571428571428571,0.486486486486486,1,-0.441176470588235,0.0255681818181818,0,0
"1748","11/02/2018",147,-5.2,66,3.1,2000,-10.5,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0413385826771654,-0.131979695431472,0.673469387755102,0.418918918918919,1,-0.386029411764706,0,0,0
"1749","11/02/2018",127,-5.7,67,2.6,2000,-10.8,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0357142857142857,-0.144670050761421,0.683673469387755,0.351351351351351,1,-0.397058823529412,0,0,0
"1750","11/02/2018",119,-5.6,69,2.2,1984,-10.3,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0334645669291339,-0.142131979695431,0.704081632653061,0.297297297297297,0.992,-0.378676470588235,0,0,0
"1751","11/02/2018",103,-5.8,57,3.2,1980,-12.9,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0289651293588301,-0.147208121827411,0.581632653061224,0.432432432432432,0.99,-0.474264705882353,0,0,0
"1752","11/02/2018",91,-7,49,3.4,1984,-15.9,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0255905511811024,-0.177664974619289,0.5,0.459459459459459,0.992,-0.584558823529412,0,0,0
"1753","12/02/2018",103,-7.7,52,3.2,1982,-15.8,0,0,0,"No Holiday",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289651293588301,-0.195431472081218,0.530612244897959,0.432432432432432,0.991,-0.580882352941177,0,0,0
"1754","12/02/2018",69,-7.9,52,3.7,1961,-16,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194038245219348,-0.200507614213198,0.530612244897959,0.5,0.9805,-0.588235294117647,0,0,0
"1755","12/02/2018",45,-8.3,49,2.7,2000,-17.1,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126546681664792,-0.210659898477157,0.5,0.364864864864865,1,-0.628676470588235,0,0,0
"1756","12/02/2018",21,-8.5,35,2.7,2000,-21.2,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590551181102362,-0.215736040609137,0.357142857142857,0.364864864864865,1,-0.779411764705882,0,0,0
"1757","12/02/2018",33,-8.6,31,3.5,2000,-22.7,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928008998875141,-0.218274111675127,0.316326530612245,0.472972972972973,1,-0.834558823529412,0,0,0
"1758","12/02/2018",30,-9.2,37,1.1,2000,-21.2,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843644544431946,-0.233502538071066,0.377551020408163,0.148648648648649,1,-0.779411764705882,0,0,0
"1759","12/02/2018",109,-9.5,36,1.5,2000,-21.8,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030652418447694,-0.241116751269036,0.36734693877551,0.202702702702703,1,-0.801470588235294,0,0,0
"1760","12/02/2018",236,-9.5,35,1.1,2000,-22.1,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663667041619797,-0.241116751269036,0.357142857142857,0.148648648648649,1,-0.8125,0,0,0
"1761","12/02/2018",517,-9.1,33,2.1,1998,-22.4,0.03,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145388076490439,-0.230964467005076,0.336734693877551,0.283783783783784,0.999,-0.823529411764706,0.00852272727272727,0,0
"1762","12/02/2018",262,-8.4,28,2.2,1947,-23.7,0.49,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736782902137233,-0.213197969543147,0.285714285714286,0.297297297297297,0.9735,-0.871323529411765,0.139204545454545,0,0
"1763","12/02/2018",161,-6.7,23,2.4,1938,-24.4,1.25,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452755905511811,-0.17005076142132,0.23469387755102,0.324324324324324,0.969,-0.897058823529412,0.355113636363636,0,0
"1764","12/02/2018",190,-6.1,25,2.8,1976,-22.9,1.28,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0534308211473566,-0.154822335025381,0.255102040816327,0.378378378378378,0.988,-0.841911764705882,0.363636363636364,0,0
"1765","12/02/2018",202,-4.6,32,4.2,1874,-18.8,1.43,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0568053993250844,-0.116751269035533,0.326530612244898,0.567567567567568,0.937,-0.691176470588235,0.40625,0,0
"1766","12/02/2018",246,-2.7,29,2.9,1961,-18.3,2.29,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0691788526434196,-0.0685279187817259,0.295918367346939,0.391891891891892,0.9805,-0.672794117647059,0.650568181818182,0,0
"1767","12/02/2018",182,-2.4,30,3.4,1824,-17.6,2.08,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0511811023622047,-0.0609137055837563,0.306122448979592,0.459459459459459,0.912,-0.647058823529412,0.590909090909091,0,0
"1768","12/02/2018",228,-2.1,30,3.9,1933,-17.3,2.22,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0641169853768279,-0.0532994923857868,0.306122448979592,0.527027027027027,0.9665,-0.636029411764706,0.630681818181818,0,0
"1769","12/02/2018",239,-2.4,33,4.5,1815,-16.5,1.55,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0672103487064117,-0.0609137055837563,0.336734693877551,0.608108108108108,0.9075,-0.606617647058824,0.440340909090909,0,0
"1770","12/02/2018",288,-3.1,36,4.4,1988,-16,0.89,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0809898762654668,-0.0786802030456853,0.36734693877551,0.594594594594595,0.994,-0.588235294117647,0.252840909090909,0,0
"1771","12/02/2018",475,-4.4,46,3.5,2000,-14.3,0.23,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.133577052868391,-0.111675126903553,0.469387755102041,0.472972972972973,1,-0.525735294117647,0.0653409090909091,0,0
"1772","12/02/2018",340,-4.9,52,2,2000,-13.2,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0956130483689539,-0.124365482233503,0.530612244897959,0.27027027027027,1,-0.485294117647059,0,0,0
"1773","12/02/2018",244,-4.7,55,1.7,2000,-12.3,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0686164229471316,-0.119289340101523,0.561224489795918,0.22972972972973,1,-0.452205882352941,0,0,0
"1774","12/02/2018",253,-4.3,59,3,1239,-11.1,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0711473565804275,-0.109137055837563,0.602040816326531,0.405405405405405,0.6195,-0.408088235294118,0,0,0
"1775","12/02/2018",200,-4.2,57,1.7,2000,-11.4,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0562429696287964,-0.106598984771574,0.581632653061224,0.22972972972973,1,-0.419117647058824,0,0,0
"1776","12/02/2018",140,-4.4,58,2.4,2000,-11.4,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0393700787401575,-0.111675126903553,0.591836734693878,0.324324324324324,1,-0.419117647058824,0,0,0
"1777","13/02/2018",158,-5,60,1.8,1995,-11.5,0,0,0,"No Holiday",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444319460067492,-0.126903553299492,0.612244897959184,0.243243243243243,0.9975,-0.422794117647059,0,0,0
"1778","13/02/2018",146,-5.5,60,1.3,1994,-12,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410573678290214,-0.139593908629442,0.612244897959184,0.175675675675676,0.997,-0.441176470588235,0,0,0
"1779","13/02/2018",106,-6,58,2,2000,-12.9,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298087739032621,-0.152284263959391,0.591836734693878,0.27027027027027,1,-0.474264705882353,0,0,0
"1780","13/02/2018",70,-6.2,61,1.3,1992,-12.5,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196850393700787,-0.157360406091371,0.622448979591837,0.175675675675676,0.996,-0.459558823529412,0,0,0
"1781","13/02/2018",46,-6.4,62,1.8,1978,-12.4,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129358830146232,-0.16243654822335,0.63265306122449,0.243243243243243,0.989,-0.455882352941177,0,0,0
"1782","13/02/2018",51,-6.7,64,1.6,1981,-12.3,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143419572553431,-0.17005076142132,0.653061224489796,0.216216216216216,0.9905,-0.452205882352941,0,0,0
"1783","13/02/2018",96,-7.1,70,1,1977,-11.6,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269966254218223,-0.180203045685279,0.714285714285714,0.135135135135135,0.9885,-0.426470588235294,0,0,0
"1784","13/02/2018",294,-7.2,70,1.9,1946,-11.7,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826771653543307,-0.182741116751269,0.714285714285714,0.256756756756757,0.973,-0.430147058823529,0,0,0
"1785","13/02/2018",568,-7.1,68,0.6,1931,-12,0.03,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159730033745782,-0.180203045685279,0.693877551020408,0.0810810810810811,0.9655,-0.441176470588235,0.00852272727272727,0,0
"1786","13/02/2018",285,-5.9,52,1.4,1935,-14.1,0.53,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801462317210349,-0.149746192893401,0.530612244897959,0.189189189189189,0.9675,-0.518382352941177,0.150568181818182,0,0
"1787","13/02/2018",200,-2.4,41,1.5,1905,-13.8,1.19,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562429696287964,-0.0609137055837563,0.418367346938776,0.202702702702703,0.9525,-0.507352941176471,0.338068181818182,0,0
"1788","13/02/2018",252,-0.3,40,3.4,1728,-12.2,1.73,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0708661417322835,-0.00761421319796954,0.408163265306122,0.459459459459459,0.864,-0.448529411764706,0.491477272727273,0,0
"1789","13/02/2018",281,1,41,3.3,1794,-10.8,2.11,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0790213723284589,0.0253807106598985,0.418367346938776,0.445945945945946,0.897,-0.397058823529412,0.599431818181818,0,0
"1790","13/02/2018",256,2.6,40,3.5,1854,-9.6,2.28,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0719910011248594,0.065989847715736,0.408163265306122,0.472972972972973,0.927,-0.352941176470588,0.647727272727273,0,0
"1791","13/02/2018",300,3.7,39,3.8,1908,-9,2.19,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0843644544431946,0.0939086294416244,0.397959183673469,0.513513513513513,0.954,-0.330882352941176,0.622159090909091,0,0
"1792","13/02/2018",295,3.7,40,5.3,1950,-8.6,1.96,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0829583802024747,0.0939086294416244,0.408163265306122,0.716216216216216,0.975,-0.316176470588235,0.556818181818182,0,0
"1793","13/02/2018",328,3.9,41,4,1973,-8.1,1.24,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0922384701912261,0.0989847715736041,0.418367346938776,0.54054054054054,0.9865,-0.297794117647059,0.352272727272727,0,0
"1794","13/02/2018",410,3.5,46,3.1,1992,-7,0.39,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115298087739033,0.0888324873096447,0.469387755102041,0.418918918918919,0.996,-0.257352941176471,0.110795454545455,0,0
"1795","13/02/2018",604,3.1,50,3.7,2000,-6.3,0.07,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.169853768278965,0.0786802030456853,0.510204081632653,0.5,1,-0.231617647058824,0.0198863636363636,0,0
"1796","13/02/2018",406,2.4,57,3.2,1995,-5.2,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.114173228346457,0.0609137055837563,0.581632653061224,0.432432432432432,0.9975,-0.191176470588235,0,0,0
"1797","13/02/2018",323,2.3,59,3.8,1981,-4.9,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0908323959505062,0.0583756345177665,0.602040816326531,0.513513513513513,0.9905,-0.180147058823529,0,0,0
"1798","13/02/2018",290,2.6,57,3.8,2000,-5,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0815523059617548,0.065989847715736,0.581632653061224,0.513513513513513,1,-0.183823529411765,0,0,0
"1799","13/02/2018",291,2.6,57,3.1,2000,-5,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0818335208098988,0.065989847715736,0.581632653061224,0.418918918918919,1,-0.183823529411765,0,0,0
"1800","13/02/2018",211,2.4,59,3.2,2000,-4.8,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0593363329583802,0.0609137055837563,0.602040816326531,0.432432432432432,1,-0.176470588235294,0,0,0
"1801","14/02/2018",178,2,65,2.2,1885,-3.9,0,0,0,"No Holiday",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500562429696288,0.050761421319797,0.663265306122449,0.297297297297297,0.9425,-0.143382352941176,0,0,0
"1802","14/02/2018",213,1.3,67,1.2,1738,-4.1,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598987626546682,0.032994923857868,0.683673469387755,0.162162162162162,0.869,-0.150735294117647,0,0,0
"1803","14/02/2018",129,1.2,64,0.9,1680,-4.8,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362767154105737,0.0304568527918782,0.653061224489796,0.121621621621622,0.84,-0.176470588235294,0,0,0
"1804","14/02/2018",101,1.1,65,1,1596,-4.7,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284026996625422,0.0279187817258883,0.663265306122449,0.135135135135135,0.798,-0.172794117647059,0,0,0
"1805","14/02/2018",51,1.1,67,1.7,1506,-4.3,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143419572553431,0.0279187817258883,0.683673469387755,0.22972972972973,0.753,-0.158088235294118,0,0,0
"1806","14/02/2018",56,1,68,0.6,1519,-4.2,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015748031496063,0.0253807106598985,0.693877551020408,0.0810810810810811,0.7595,-0.154411764705882,0,0,0
"1807","14/02/2018",108,1.1,66,0.9,1550,-4.5,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303712035995501,0.0279187817258883,0.673469387755102,0.121621621621622,0.775,-0.165441176470588,0,0,0
"1808","14/02/2018",292,1.3,66,1.1,1534,-4.3,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821147356580427,0.032994923857868,0.673469387755102,0.148648648648649,0.767,-0.158088235294118,0,0,0
"1809","14/02/2018",606,2.1,65,1.1,1559,-3.8,0.01,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170416197975253,0.0532994923857868,0.663265306122449,0.148648648648649,0.7795,-0.139705882352941,0.00284090909090909,0,0
"1810","14/02/2018",326,3.9,64,2.9,1483,-2.3,0.18,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916760404949381,0.0989847715736041,0.653061224489796,0.391891891891892,0.7415,-0.0845588235294118,0.0511363636363636,0,0
"1811","14/02/2018",241,5.2,65,3.9,1313,-0.8,0.56,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677727784026997,0.131979695431472,0.663265306122449,0.527027027027027,0.6565,-0.0294117647058824,0.159090909090909,0,0
"1812","14/02/2018",288,6.3,67,3.5,1179,0.6,0.52,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0809898762654668,0.15989847715736,0.683673469387755,0.472972972972973,0.5895,0.0220588235294118,0.147727272727273,0,0
"1813","14/02/2018",312,6.9,67,3.9,986,1.1,0.42,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0877390326209224,0.1751269035533,0.683673469387755,0.527027027027027,0.493,0.0404411764705882,0.119318181818182,0,0
"1814","14/02/2018",349,7.2,65,3.8,773,1,0.61,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0981439820022497,0.182741116751269,0.663265306122449,0.513513513513513,0.3865,0.0367647058823529,0.173295454545455,0,0
"1815","14/02/2018",398,7.8,57,3.5,675,-0.2,1.34,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.111923509561305,0.197969543147208,0.581632653061224,0.472972972972973,0.3375,-0.00735294117647059,0.380681818181818,0,0
"1816","14/02/2018",461,8.7,48,4.1,767,-1.7,1.68,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.129640044994376,0.220812182741117,0.489795918367347,0.554054054054054,0.3835,-0.0625,0.477272727272727,0,0
"1817","14/02/2018",447,8,36,3.5,1013,-6.1,1.09,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12570303712036,0.203045685279188,0.36734693877551,0.472972972972973,0.5065,-0.224264705882353,0.309659090909091,0,0
"1818","14/02/2018",484,6.6,34,2.8,1300,-8.1,0.42,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.136107986501687,0.16751269035533,0.346938775510204,0.378378378378378,0.65,-0.297794117647059,0.119318181818182,0,0
"1819","14/02/2018",559,5.1,34,2.3,1440,-9.5,0.09,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.157199100112486,0.129441624365482,0.346938775510204,0.310810810810811,0.72,-0.349264705882353,0.0255681818181818,0,0
"1820","14/02/2018",316,3.9,37,1.4,1417,-9.4,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0888638920134983,0.0989847715736041,0.377551020408163,0.189189189189189,0.7085,-0.345588235294118,0,0,0
"1821","14/02/2018",262,2.8,29,2.8,1473,-13.5,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0736782902137233,0.0710659898477157,0.295918367346939,0.378378378378378,0.7365,-0.496323529411765,0,0,0
"1822","14/02/2018",216,1.7,27,3.1,1734,-15.3,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0607424071991001,0.0431472081218274,0.275510204081633,0.418918918918919,0.867,-0.5625,0,0,0
"1823","14/02/2018",218,0.3,33,4,1436,-14.1,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0613048368953881,0.00761421319796954,0.336734693877551,0.54054054054054,0.718,-0.518382352941177,0,0,0
"1824","14/02/2018",160,-0.3,35,2.1,1577,-13.9,0,0,0,"No Holiday",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0449943757030371,-0.00761421319796954,0.357142857142857,0.283783783783784,0.7885,-0.511029411764706,0,0,0
